Country,Max Population,Mean Population,Median Population,Min Population,Region,Std Dev Population,Total Population,Year,Max GPP,Mean GPP,Median GPP,Min GPP,Std Dev GPP,Total GPP,Max LST (K),Mean LST (K),Median LST (K),Min LST (K),Std Dev LST,Total LST,Max NTL,Mean NTL,Median NTL,Min NTL,Std Dev NTL,Total NTL,Max NDVI,Mean NDVI,Median NDVI,Min NDVI,Std Dev NDVI,Total NDVI,MPI
Afghanistan,15.900650024414062,3.08809232588018,1.403337624848776,0.0397864431142807,Badghis,3.881264340817541,29209.29649722192,2020,65530.0,7.121070845274776e-05,3728.05,2097.0,9886.343492446564,1467783.3843137254,284.6815555555558,282.5398138780111,282.7363686832199,277.78006779661024,1.2760780602259216,12996.831438388512,5.533424657534241,0.413169330830343,0.1685163687021131,0.1186301369863016,0.8093166250175352,110.51388450174592,0.4135661721229553,0.2298435298291617,0.2116183191537857,0.1228282749652862,0.0703697784997343,61.478186819833866,0.426306456
Afghanistan,16.286604,3.22194,1.434155,0.041273,Badghis,4.083918,30475.315269,2021,65530.0,5.764948064475032e-05,2430.904761904762,1490.0,10032.160492488172,1188261.5921568628,284.77366548042704,282.8261574717354,282.9096793103448,278.3567948717951,1.0869539893346534,13010.00324369983,5.591436464088395,0.479293663010075,0.1994020560878384,0.1541436464088399,0.8482997797305191,128.200717148738,0.4158594012260437,0.2095232988435221,0.1843223224083582,0.1151459589600563,0.0726156516533729,56.04296331066711,0.426306471
Afghanistan,16.672559,3.355787,1.464973,0.04276,Badghis,4.286572,31741.33404,2022,65530.0,6.346520486747401e-05,2924.333333333333,1683.0,9977.43103021865,1308134.3411764705,284.91609561753,283.2697911651188,283.33429919695345,279.1088321167883,1.0722244480585164,13030.410393595464,5.778386167146974,0.5585150923644076,0.2942909669084766,0.2242074927953891,0.8596241658682682,149.39074080352609,0.4339230060577392,0.2256071010624517,0.20138581097126,0.1228312253952026,0.0759422032820449,60.34503349869274,0.426306467
Afghanistan,17.058513,3.489634,1.49579,0.044247,Badghis,4.489226,33007.352812,2023,65530.0,6.27493954801527e-05,2939.8888888888887,1600.0,9973.366903892034,1293380.196078431,285.9875912408759,284.3016590749627,284.4921087214672,280.1714685314686,1.00063764048198,13077.876317448285,8.100833333333334,0.7754562703730309,0.3850985663082439,0.3047222222222225,1.1784628463465332,207.4178267973856,0.3901253044605255,0.2159585352079691,0.1926427409052848,0.1222922354936599,0.0715099006345882,57.764250238941,0.426306467
Afghanistan,51.71311950683594,3.3739826853736106,1.6273526502020843,0.0637956634163856,Baghlan,5.789079788543372,110131.59781418208,2017,65533.0,0.00038617277644039874,4244.193877551021,1344.0,13447.229756302328,6880036.68627451,286.8501550387596,284.090000952816,284.2996596276259,279.58893280632424,1.516971126901189,58238.45019532728,15.056749311294771,1.2235983046867192,0.4005542832486977,0.2584022038567494,2.2451216775012965,1203.7568184518973,0.4229343235492706,0.2628336581651467,0.2783627105610711,0.0663604140281677,0.0736002725350442,258.571630021959,0.300371
Afghanistan,55.2884635925293,3.5905283106162544,1.629817923949438,0.0668253973126411,Baghlan,6.405738341736543,117199.95528116848,2018,65533.0,0.00040651954891745857,4725.459016393443,1220.0,13386.979162350028,7242533.862745098,286.63165354330715,283.945032775434,284.1350737366236,279.8749218750001,1.4753035659976903,58208.73171896397,17.909890109890103,1.3039967700766326,0.2935455848499325,0.2170329670329668,2.5234510234909484,1282.851567550096,0.4348867833614349,0.2690988437824481,0.284043292204539,0.068904347717762,0.0848972271628595,264.73522135483864,0.302180648
Afghanistan,53.79077911376953,3.627968337030025,1.624057115081453,0.0666922852396965,Baghlan,6.3351060046591385,118422.05104029272,2019,65533.0,0.0004371040573129032,5249.6125,1587.0,13251.034932303945,7787426.078431373,287.23854251012125,284.4216206926935,284.58241534170605,280.2771774193548,1.5263987239425587,58306.43224200217,13.963360881542684,1.179389499659003,0.3388490970309152,0.2157024793388432,2.1600828096107136,1160.2648895370817,0.4397357702255249,0.2937468758910847,0.311470294992129,0.081801101565361,0.0772915901209667,288.9835687075176,0.299056023
Afghanistan,56.44620895385742,3.796907120415659,1.631837695105192,0.0688361525535583,Baghlan,6.636432737752518,123936.45341932676,2020,65533.0,0.0004388021640205698,5517.0,1226.0,13257.33785131984,7817679.470588235,285.78854771784205,283.1365990913177,283.2972798000356,278.67840000000007,1.5235893183108875,58043.00281372012,13.523561643835617,1.1194229358201462,0.27544948630137,0.1353424657534248,2.074715272913332,1101.270724684396,0.4346727132797241,0.2836842401138387,0.3017692044377327,0.0693494752049446,0.0801820596840675,279.08410547513006,0.299056023
Afghanistan,56.48837,3.862342,1.66353,0.07052,Baghlan,6.677041,126072.340919,2021,65533.0,0.0004075810858628704,4739.344086021505,1452.0,13359.7735677068,7261446.156862745,286.4184782608697,283.5548546531461,283.57760006667587,279.4168539325842,1.4529533614353776,58128.74520389496,11.49060773480663,1.0091039401461008,0.2721589826633645,0.1599447513812157,1.74418829230782,992.74062723432,0.4300243258476257,0.2734677390878575,0.2881565879691731,0.0697061419486999,0.0720961670339661,269.0332720246093,0.299056011
Afghanistan,56.530531,3.927777,1.695223,0.072204,Baghlan,6.717648,128208.22842,2022,65533.0,0.0003997408198773383,4746.670588235294,1321.0,13401.192429471648,7121764.333333333,286.7254852320674,283.92645939440683,284.1769652201356,279.57612334801775,1.4675704097707831,58204.924175853404,11.391930835734891,1.0798485539744302,0.4043834369786138,0.1916426512968305,1.6366206913811157,1062.338068599198,0.4673157632350921,0.2888712628967085,0.3061316758394241,0.0620635189116001,0.0872222537941558,284.18701712385405,0.299056008
Afghanistan,56.572692,3.993212,1.726915,0.073887,Baghlan,6.758256,130344.11592,2023,65533.0,0.0003998786617363304,4490.428571428572,1224.0,13400.612705102109,7124220.117647058,287.05960629921253,284.2107576242679,284.3289095619641,279.8604065040649,1.5169619855522931,58263.20531297492,13.03416666666667,1.2001196914232304,0.529631076388889,0.308611111111111,1.6912103245806027,1180.65892701525,0.4374666213989258,0.2650890871163708,0.2800664534935584,0.0673692151904106,0.08017505313736,260.7904856448956,0.299056008
Afghanistan,123.03855895996094,5.28949161855498,1.2243049502195211,0.0,Balkh,18.56292238744019,473101.4025312181,2017,65534.0,0.0040484168071893,3455.333333333333,801.0,28538.70614271215,67852803.23137255,289.7089999999999,285.9008618103712,285.7824782177762,281.1742222222222,1.2421193807087632,192736.42215494844,62.1137741046832,1.991356135458883,0.343982649990143,0.2617079889807165,3.786394913244308,6279.362825041862,0.4657028019428253,0.2314642710898343,0.2373654319328229,-0.0120933419093489,0.0738879951752016,729.8785552851344,0.3012792
Afghanistan,121.96897888183594,5.399337246171879,1.2381069704255454,0.0,Balkh,18.710198935104764,482926.18801819725,2018,65534.0,0.0040085178691083,3200.8636363636365,760.0,28678.37954592323,67184083.84705882,289.3312295081968,285.81103255561214,285.7029897162791,281.37112840466915,1.2542000658584562,192675.8649077353,49.17527472527474,1.7969309899993406,0.313687992006537,0.1961538461538464,3.4376513891646656,5666.280107735411,0.4526182115077972,0.2141871383530382,0.2139847530768467,-0.0403325259685516,0.0835879447514325,675.3984032425408,0.232047394
Afghanistan,120.80412292480467,5.46175358910583,1.230609350892257,0.0,Balkh,18.818867422837737,488508.8151423875,2019,65534.0,0.0041194525089867,4216.796610169492,810.0,28298.781505192183,69043385.0627451,289.8501599999999,286.66537337614204,286.391666509843,282.42953125000025,1.247105304119429,193251.80788323804,64.01074380165296,1.7340131457157817,0.2824602230817759,0.1900826446280994,3.692976877777825,5467.880652514453,0.4734537899494171,0.2461788092092521,0.2559099160523979,-0.0375371649861335,0.0857989126217519,776.2780525972719,0.228557646
Afghanistan,121.3192138671875,5.49452103746399,1.2357405784625628,0.0,Balkh,19.00053482423512,491439.5931629508,2020,65534.0,0.0041126795754405,4218.720588235294,840.0,28322.54168178758,68929868.45882353,288.73069958847714,285.0301170391223,284.77902676106123,280.008962962963,1.376294709391812,192149.4206651385,53.496438356164326,1.734674979899951,0.1737677138691939,0.1136986301369864,3.627451544722246,5469.967620735965,0.4659136533737182,0.2342995416565131,0.2443495580443629,-0.0710501819849014,0.0838316719473421,738.8190417598129,0.228557646
Afghanistan,121.65249,5.547995,1.236495,0.0,Balkh,19.130571,496222.397618,2021,65534.0,0.0040206984158831,3398.6666666666665,771.0,28634.010091218763,67388233.83529411,288.71347368421027,285.49492923332724,285.29041421255795,281.260367647059,1.2306530495200714,192462.7678817848,29.017679558011032,1.6508382018693384,0.2994702931850306,0.1372928176795585,3.049118948258767,5205.604286642838,0.4301734566688537,0.2208998920339588,0.2256692727822241,-0.0256373137235641,0.0750359491740518,696.5657952358983,0.228557649
Afghanistan,121.985765,5.601469,1.23725,0.0,Balkh,19.260606,501005.202073,2022,65534.0,0.0040326605168728,3452.894736842105,699.0,28593.631955581623,67588722.6,289.7707563025209,285.78104426467775,285.52196628796344,281.8947280334728,1.3468219014997418,192655.6486836056,25.618443804034555,1.529040705515175,0.432698927313481,0.2089337175792513,2.5759915283467887,4821.539047296153,0.4352821409702301,0.2326980286189909,0.2354691774284127,-0.0040890220552682,0.0799074136428192,733.7689749974858,0.228557646
Afghanistan,122.319041,5.654943,1.238005,0.0,Balkh,19.390642,505788.006529,2023,65534.0,0.0040316147066121,3452.9473684210525,757.0,28597.007963335665,67571194.4745098,289.98052044609653,286.3485173387528,286.110654210271,282.4291187739465,1.3193164178971326,193038.2034239933,28.04194444444447,1.85134421749475,0.4130207243453989,0.2875000000000002,3.0214732777035582,5837.8618714597,0.4034161567687988,0.2173768469395106,0.2235830416902899,-0.0476255267858505,0.0740331912314878,685.456542599917,0.228557646
Afghanistan,10.198720932006836,1.5963811968187307,0.401336986060236,0.0348257049918174,Bamyan,2.458190274763364,3363.09939749723,2017,65533.0,8.546026612635602e-06,2772.0,1322.0,11127.417592638343,152920.0,282.72577617328534,276.1713122341807,274.0932705057448,273.43285223367707,3.471386699508399,1657.027873405084,4.888429752066116,0.8000355460766022,0.3724517906336088,0.2873278236914602,0.9701026017721034,24.801101928374667,0.3216316103935241,0.1522474839322028,0.1335721015930175,0.0670388266444206,0.0701712889815931,4.719672001898289,0.325287
Afghanistan,12.32514190673828,1.722158848314748,0.3445449262223345,0.0326303429901599,Bamyan,2.765924088117221,3628.075422526735,2018,65533.0,8.293479566712896e-06,2489.0,1271.0,11152.360342508537,148401.0,282.34685920577607,276.5945811949323,274.7590125681878,274.28284722222253,3.0318553038317906,1659.5674871695935,4.296153846153848,0.733560794044665,0.3266483516483514,0.2384615384615385,0.8952568115481643,22.740384615384617,0.3430193066596985,0.161039269258899,0.1414285749197006,0.0647332146763801,0.0755855003244124,4.992217347025871,0.256750524
Afghanistan,13.459214210510254,1.922249248865548,0.3341664023592554,0.033852320164442,Bamyan,3.1575695469292717,4049.606261701224,2019,65533.0,8.606886035740234e-06,2894.0,1285.0,11129.42328298563,154009.0,282.25733812949653,276.1441329947151,274.1019798657719,273.58190476190487,3.294101621442094,1656.8647979682903,3.979614325068872,0.6480405225273264,0.3349862258953167,0.2088154269972453,0.7842754497498807,20.089256198347115,0.3587325811386108,0.1568514416294713,0.1419311314821243,0.0557273849844932,0.0788280591812633,4.862394690513611,0.255525351
Afghanistan,13.363195419311523,1.9355642305624683,0.3348534116792901,0.0350135155022144,Bamyan,3.192866984525261,4077.656959749934,2020,65533.0,8.609289116726e-06,2937.0,1282.0,11130.520927362928,154052.0,281.7507518796992,275.2835257512639,273.2709819198882,272.6873049645389,3.3658346483422488,1651.7011545075832,3.718082191780821,0.5153424657534247,0.1997260273972601,0.1364383561643838,0.7406637809815241,15.975616438356164,0.3571560680866241,0.1604375836829985,0.1471561342477798,0.0590530335903167,0.0789297386130557,4.973565094172955,0.255525351
Afghanistan,14.43142,2.047598,0.331579,0.035997,Bamyan,3.426116,4313.677783,2021,65533.0,8.561786353053881e-06,2919.0,1233.0,11133.719585405932,153202.0,282.2956849315069,276.14026142725334,274.2405760061463,273.49552542372857,3.270504094301472,1656.84156856352,4.008839779005524,0.6305916948850473,0.2654696132596685,0.1732044198895028,0.8466503696071901,19.548342541436465,0.3565099835395813,0.1586530882745019,0.1425233334302902,0.0583242066204547,0.0761620482431554,4.9182457365095615,0.255525342
Afghanistan,15.499645,2.159631,0.328305,0.036981,Bamyan,3.659365,4549.698607,2022,65533.0,8.212724868470295e-06,2497.0,1187.0,11160.180172181195,146956.0,282.0731274131274,276.3262985533654,274.5851177236377,273.8760869565217,3.081022577480859,1657.9577913201924,4.318155619596541,0.7003904434321839,0.3417867435158502,0.2472622478386168,0.8446046059599029,21.712103746397705,0.3602820634841919,0.1570919932376953,0.1343255043029785,0.0533662773668766,0.0796176910461111,4.869851790368557,0.255525338
Afghanistan,16.56787,2.271664,0.325031,0.037965,Bamyan,3.892615,4785.719431,2023,65533.0,8.21037767308885e-06,2654.0,1090.0,11170.03928169595,146914.0,282.95972125435554,276.76502431880834,274.85753191687627,274.1817182130584,3.265199533214213,1660.5901459128502,3.6691666666666696,0.7828136200716849,0.4427777777777777,0.315,0.7386425659361514,24.26722222222223,0.365544855594635,0.1533999161854867,0.137596383690834,0.058295764029026,0.0772857767634112,4.755397401750088,0.255525338
Afghanistan,1.2832231521606443,0.3621129479997367,0.2925629484944227,0.0716774091124534,Daykundi,0.2216376056475621,488.2049366455744,2017,65533.0,7.504707423329616e-06,3538.0,1745.0,14676.389867985024,118364.74901960784,,,,,,0.0,0.3322314049586778,0.3008565938836545,0.3049586776859506,0.2647382920110193,0.0165037731101126,4.851460055096421,0.4187552034854889,0.2156563545160488,0.2238647639751434,0.1084638908505439,0.0808601001378393,3.47756443047056,0.3126926
Afghanistan,1.1014162302017212,0.3281860047055337,0.2773676558777138,0.0784883424639701,Daykundi,0.1822513400438697,442.4642325558207,2018,65533.0,7.537722852787578e-06,3344.0,1709.0,14666.644088899471,118885.4705882353,,,,,,0.0,0.3030219780219779,0.2500853171633813,0.2478021978021976,0.2214285714285713,0.0211744840002585,4.032748330101271,0.40799281001091,0.2062439651551008,0.2176219075918197,0.1060487926006317,0.0779595108499742,3.32578503810892,0.280699283
Afghanistan,1.0979859828948977,0.3169642627945332,0.2775474146008491,0.0837712362408638,Daykundi,0.1703990644195816,427.3349480909167,2019,65533.0,7.721698638183192e-06,3817.0,1698.0,14628.654177976305,121787.14901960784,,,,,,0.0,0.2754820936639118,0.2279855505890172,0.2190082644628099,0.1983471074380167,0.0214682490053998,3.67637876087074,0.4489049613475799,0.2251289269944892,0.2256769239902496,0.1041676625609397,0.0886907458693452,3.6303143051032927,0.280699283
Afghanistan,1.1439563035964966,0.3467914248637949,0.2845898583913461,0.0851039737462997,Daykundi,0.1991783393675401,467.5482789004842,2020,65533.0,7.960599522974236e-06,3836.0,1942.0,14568.544206528592,125555.10980392156,,,,,,0.0,0.1731506849315073,0.1343080725974098,0.129315068493151,0.1145205479452057,0.01581938087847,2.1657835079237224,0.4044307470321655,0.2247119436660194,0.2265892326831817,0.1092724651098251,0.0802999242876576,3.623590244528125,0.280699283
Afghanistan,1.140972,0.347856,0.284539,0.088433,Daykundi,0.199099,468.983988,2021,65533.0,7.460552916575317e-06,3246.0,1833.0,14663.421813724011,117668.34117647058,,,,,,0.0,0.2102209944751382,0.1749479357009267,0.1707182320441989,0.1447513812154697,0.01883405728176,2.8211212219694533,0.3651975989341736,0.2092112434252458,0.2237059623003006,0.1213398873805999,0.0672429525379572,3.373633854763181,0.280699269
Afghanistan,1.137988,0.348921,0.284488,0.091763,Daykundi,0.199019,470.419696,2022,65533.0,7.210299621266503e-06,3222.0,1596.0,14712.94015695992,113721.3294117647,,,,,,0.0,0.34149855907781,0.2618903413359648,0.2573487031700284,0.2311239193083572,0.0237147147051725,4.223110131660735,0.3511991202831268,0.1939737747680642,0.1934403628110885,0.1056214198470115,0.0684764724466532,3.1279222033187453,0.280699265
Afghanistan,1.135004,0.349986,0.284437,0.095092,Daykundi,0.198939,471.855405,2023,65533.0,7.427642413247244e-06,3365.0,1653.0,14674.663553731816,117149.27450980392,,,,,,0.0,0.3727777777777777,0.3239819093169045,0.3286111111111112,0.2883333333333333,0.0225829525866967,5.224367102396515,0.3739294409751892,0.2034364682604134,0.1943767666816711,0.1073114499449729,0.0745186818018743,3.2805127744581184,0.280699265
Afghanistan,8.897274017333984,1.8289422384990013,1.2801975484666877,0.0084132691845297,Farah,1.8667026432091085,38046.58884718173,2017,65533.0,0.00071044426643151,65532.70449678801,1099.0,16768.118331046437,34916493.54509804,291.61862295081954,287.6086989747172,287.092684563758,284.26219269103,1.6425573879263362,29911.304693370585,9.049862258953173,0.4974184054521803,0.3361565625751106,0.244077134986226,0.7241562266300869,286.1287214389889,0.3322895765304565,0.1832604428152328,0.1884909272193908,0.0234473720192909,0.0680938362018395,105.41643738614432,0.3191386
Afghanistan,10.170531272888184,2.0948657137593627,1.343904977122312,0.0082408394664525,Farah,2.1909061658959885,43578.464548378295,2018,65533.0,0.0007104182630250875,65532.70449678801,1232.0,16775.714103974708,34915215.54509804,291.47439999999995,287.684662671575,287.3330827145573,284.06133779264206,1.4009384124595536,29919.2049178438,5.882142857142855,0.4156733557069655,0.2633445258445258,0.1744505494505496,0.5670144594785724,239.10672484378364,0.3324437141418457,0.1657530931641881,0.1667605588833491,0.0224174689501523,0.0606629521924786,95.3457292729514,0.336186677
Afghanistan,9.745304107666016,2.1565954270987686,1.4691383838653564,0.0090587548911571,Farah,2.2061008296421942,44862.59751531456,2019,65533.0,0.0007109117987263258,65532.70449678801,1286.0,16630.056377782443,34939471.54509804,291.748406779661,288.1219075299563,287.7209683934011,285.0977181208052,1.389957453750368,29964.678383115453,10.455922865013775,0.4428034244646193,0.2734618916437099,0.1837465564738293,0.7059664499708647,254.7126851401716,0.3581044673919678,0.1907672132800803,0.1940679230860301,0.0193086098879575,0.0725430907190826,109.73453782573344,0.335750312
Afghanistan,10.353432655334473,2.3513001967428595,1.4095643697814508,0.008512133732438,Farah,2.4967802594021427,48912.94539470604,2020,65533.0,0.0007112112448392514,65532.70449678801,1344.0,16541.695255345196,34954188.54509804,290.76479166666667,287.10336206914224,286.69446682636465,283.4145017182131,1.4288465221845028,29858.74965519079,16.863835616438358,0.3895323238753896,0.1587794322017076,0.1030136986301371,0.9726624566028916,224.06968573730896,0.3750763237476349,0.2090598475693795,0.2162449551480157,0.0334656573832035,0.0803515049679115,120.25696321968354,0.335750312
Afghanistan,10.873221,2.438179,1.43547,0.008759,Farah,2.614078,50720.250598,2021,65533.0,0.0007102914608116097,65532.70449678801,1082.0,16813.202619438423,34908983.54509804,291.4129595015576,286.8820421953875,286.3922353489281,283.4657585139318,1.5937546508580147,29835.7323883203,12.791988950276249,0.4223406699112797,0.2069181438530173,0.1395027624309393,0.7913379796996783,242.94194699841665,0.3312430679798126,0.1775676538042185,0.1807190760970115,0.0241611171513795,0.0643350612763078,102.14178887436934,0.335750317
Afghanistan,11.393008,2.525059,1.461375,0.009007,Farah,2.731375,52527.555801,2022,65533.0,0.0007103926055168725,65532.70449678801,1074.0,16783.319777233934,34913954.54509804,291.0852666666666,287.3308391851559,286.8467097170165,283.7226206896552,1.5861802972140289,29882.407275256213,11.61902017291066,0.437242905808702,0.2747677428808676,0.214121037463977,0.6435039110448926,251.51412216759937,0.3301344811916351,0.1880677991010492,0.1906333317359288,0.0187305510044097,0.0687140733369423,108.18176068838903,0.335750312
Afghanistan,11.912796,2.611938,1.48728,0.009254,Farah,2.848673,54334.861004,2023,65533.0,0.0007101743437479418,65532.70449678801,1133.0,16848.059461887322,34903227.54509804,292.2395986622072,288.66538587047995,288.26359459676115,284.9359010600706,1.4668766046654018,30021.20013052992,9.294999999999996,0.5791454436513508,0.4014477124183007,0.2800000000000007,0.6714298553643827,333.1403572984749,0.3114573061466217,0.1705135409406622,0.1731680333614349,0.0210959371179342,0.0619702877595685,98.08406951293787,0.335750312
Afghanistan,29.89841651916504,4.464164129043202,2.5580799025903507,0.0424691848456859,Faryab,5.174449339657618,98942.78840370975,2017,65533.0,0.000624349260309006,3171.75,1008.0,26454.0167329128,12899870.0,286.4005017921148,283.7828713131478,284.0966921205013,277.4522302158272,1.7723319533551576,42283.64782565902,17.11955922865016,2.0861751681033183,1.0674555472076133,0.2831955922865015,2.540655542567775,1552.1143250688688,0.4098647236824035,0.2175456614143425,0.2020603699816597,0.1017684638500213,0.0604354627093787,161.85397209227085,0.2501715
Afghanistan,31.824092864990234,4.680436512228223,2.4291209330418773,0.0394363701343536,Faryab,5.8333613301953,103736.2037057649,2018,65533.0,0.0006095468065575817,2706.2,704.0,26682.325702187503,12594032.0,286.1802238805969,283.73748201523705,284.02665354847164,277.6407560137456,1.7438419143507726,42276.88482027032,12.292857142857128,1.4491761934302252,0.7178367928367926,0.2230769230769232,1.809185637700278,1078.1870879120877,0.3905358612537384,0.1826102706874089,0.1610752567648887,0.0780337303876876,0.0732549100855843,135.86204139143229,0.194350258
Afghanistan,32.015953063964844,4.8371141274455045,2.3612357714237318,0.0381442792713642,Faryab,5.964867060215336,107208.77319065164,2019,65533.0,0.0006434228384341247,3965.8125,1184.0,26172.61881830292,13293955.0,286.8389247311827,284.4964229191006,284.90369539494463,278.2353962264152,1.7118529764811556,42389.96701494599,12.131129476584018,1.3858496993394367,0.5938280288377,0.2157024793388428,1.928590022180346,1031.072176308541,0.441520482301712,0.238184093567793,0.2214634418487548,0.1088841781020164,0.0697930814178589,177.20896561443806,0.19431293
Afghanistan,33.780120849609375,5.011050724832136,2.3726144525643025,0.0416476726531982,Faryab,6.211938609546527,111063.86710149654,2020,65533.0,0.0006381692010595804,3912.571428571429,1163.0,26254.00911869545,13185408.0,285.8341044776122,283.1884783347638,283.5341011865297,276.57630996309945,1.8326147654819975,42195.083271879805,12.45397260273973,1.3111717484165568,0.5888466637207246,0.1380821917808224,1.819076436062212,975.5117808219184,0.3935481905937195,0.2192544397467407,0.2060756720602512,0.0995190218091011,0.0657123572375452,163.12530317157507,0.19431293
