Country,ADM1_CODE,ADM2_CODE,ADM2_NAME,Year,Median_Pop,StdDev_Pop,Total_Pop,Mean_GPP,StdDev_GPP,Mean_LST,StdDev_LST,Mean_NTL,StdDev_NTL,Sum_NTL,Median_NDVI,StdDev_NDVI
Jordan,1703,65717,Aqaba,2022,1.68786,3.67931,77483.29338,0.0139058536988293,13397.344382779,294.0902975414628,1.2355329324809694,38.000366666114765,43.358119420219225,16863.072515964242,0.0732800346189867,0.0355681802497664
Jordan,1703,65717,Aqaba,2023,1.75098,3.67524,78827.00403,0.0139055159793,13407.061041356264,294.80168971108293,1.2121880984571336,39.79938582496309,46.21503503458902,17661.406668890195,0.0751275717835019,0.0359531006617148
Jordan,1703,65717,Aqaba,2024,1.81411,3.67117,80170.71468,0.0139060537471881,13389.981240869072,294.9673714966818,1.2771900865017751,40.74456010658796,46.7791538005138,18080.83794941721,0.0751803399672687,0.0367302160784425
Jordan,1703,65718,Wadi Araba,2015,0.0253068958801596,0.0324930138713085,381.2146773391148,0.0024845945948252,0.0,290.90268208950266,0.5444693027046407,2.7430005135004243,3.281575825775448,241.62069621273167,0.1024169996380806,0.0212233779600671
Jordan,1703,65718,Wadi Araba,2016,0.0254111197173801,0.0383725673394543,438.9349190312292,0.0024845945948252,0.0,291.278271138143,0.4922121023980176,3.321936319408659,3.901865177235895,292.61699453551904,0.1003466347853342,0.0207755980774452
Jordan,1703,65718,Wadi Araba,2017,0.0292401891736855,0.0374919030284793,439.214805109881,0.0024845945948252,0.0,291.2388171146039,0.4935368361655149,3.574549077101904,4.206267171781487,314.8687112543648,0.102159967025121,0.0191925476991546
Jordan,1703,65718,Wadi Araba,2018,0.0296710814894888,0.0397608012761361,454.9805579225734,0.0024845945948252,0.0,291.92408326176894,0.458178459252625,3.678250593676644,4.146229716601117,324.00339151045034,0.0993925769605653,0.0202799781486485
Jordan,1703,65718,Wadi Araba,2019,0.0288150916342626,0.0395497343611079,464.2819543880283,0.0024845945948252,0.0,291.4106643534763,0.4168101808476978,4.273949440333321,4.795443383606466,376.476283642224,0.1008317843079567,0.0203733622867302
Jordan,1703,65718,Wadi Araba,2020,0.0273926704787114,0.0407388290547839,470.602690355498,0.0024845945948252,0.0,291.7151327748987,0.3944960451162813,3.97966200840472,4.503768638550889,350.553600128576,0.1091194584903358,0.020783536755769
Jordan,1703,65718,Wadi Araba,2021,0.02744,0.04177,485.47171,0.0024845945948252,0.0,291.513054461801,0.5108465202383803,4.077952393672274,4.570243710008393,359.2116339869282,0.1044067367911338,0.0209281669334087
Jordan,1703,65718,Wadi Araba,2022,0.02749,0.0428,500.34073,0.0024845945948252,0.0,291.01161550012614,0.4481695924128408,3.99062142191458,4.262798157903795,351.518974035472,0.1048914729483432,0.0205459372873205
Jordan,1703,65718,Wadi Araba,2023,0.02754,0.04384,515.20975,0.0024845945948252,0.0,291.6542691130441,0.4865128598308014,3.891957189131485,3.988430126878432,342.82800934224105,0.1099593676626682,0.0207104100651807
Jordan,1703,65718,Wadi Araba,2024,0.0276,0.04487,530.07877,0.0024845945948252,0.0,291.8882917088339,0.5071513591094623,3.829122277735899,4.078798513756274,337.2931160882503,0.1047903908327484,0.0201300294767624
Jordan,1702,65719,Mahes & Fhais,2015,0.8891724021500471,0.8955791743808028,9332.614232027936,0.0084395750760352,550.9274623163302,286.87964632993464,0.3228969532306646,4.018388926075325,3.1276716467651324,675.6408831587432,0.3004125257333119,0.0196479843364612
Jordan,1702,65719,Mahes & Fhais,2016,0.8601811541752382,1.1323274689384075,9813.293849352882,0.0068924704702344,445.5215454758119,287.405462180538,0.3426714238175768,5.4103866112252845,5.114687552061199,909.6875527697414,0.2633374543240175,0.0200532708268248
Jordan,1702,65719,Mahes & Fhais,2017,0.8879748908655165,1.1757492196243358,10075.434299928478,0.0073128684578501,494.5689644152988,287.10028291398226,0.3971860832715073,5.672107997923239,4.577523152659198,953.69266827827,0.2770240865647793,0.0214620899707633
Jordan,1702,65719,Mahes & Fhais,2018,0.8907130641006179,1.2190356522448755,10312.365311171308,0.007308211478806,532.2100571081295,288.00902076881204,0.3381800013740683,5.892642994905969,3.8651960829260616,990.7728172807584,0.272897726828509,0.0241067399124919
Jordan,1702,65719,Mahes & Fhais,2019,0.8902328980256276,1.254529960377058,10508.425749974213,0.0090801260718885,531.5459838467283,287.42536564287184,0.3961041116597527,6.773214962258877,5.001162637962604,1138.8297706150954,0.3119908720254898,0.0202696987818269
Jordan,1702,65719,Mahes & Fhais,2020,0.921211394924562,1.2645276604549545,10779.875360860702,0.0095551636483427,616.2011393213548,287.845783475869,0.3924343205747646,6.425327725469578,4.527025279007777,1080.3369656059142,0.3276989758014679,0.0205957000871943
Jordan,1702,65719,Mahes & Fhais,2021,0.93299,1.31531,11038.76284,0.0083630915041256,567.3728498263216,287.86198712345214,0.3535168597909357,7.30560819860412,4.896554650897,1228.3449079025554,0.3023302853107452,0.0207557854171431
Jordan,1702,65719,Mahes & Fhais,2022,0.94476,1.36609,11297.65033,0.0082613911163452,549.3308636038511,286.72241055074187,0.3684048121409818,7.687714181530987,5.160931970607811,1292.5911589534944,0.3061823487281799,0.0226804305289001
Jordan,1702,65719,Mahes & Fhais,2023,0.95653,1.41688,11556.53781,0.0082359922472436,614.5114279264347,287.30452786907347,0.4017814749649855,9.012700612971749,5.4733528354493,1515.3707403182889,0.307160347700119,0.0227701048854126
Jordan,1702,65719,Mahes & Fhais,2024,0.96831,1.46766,11815.42529,0.0088025062199414,594.3625134244684,288.2213968316282,0.3484220387199545,10.91944582210242,6.167620678732189,1835.9656455789852,0.322937861084938,0.0214226583821177
Jordan,1702,65720,Al-Ardha,2015,1.094833527525948,1.5869632841993984,7303.939808259234,0.0026424018336152,703.3372200840483,287.4086231643554,0.930928684830375,7.991412549840865,5.268748180891164,497.3165715820575,0.2769275940954684,0.0296170004234102
Jordan,1702,65720,Al-Ardha,2016,1.224385213639055,1.6607693583608794,7695.560635243032,0.0022423776206585,736.7851942052044,288.02727783127284,0.9936268649712644,9.87493990241826,6.132938857774047,614.53106396657,0.2374048084020614,0.0328284110701524
Jordan,1702,65720,Al-Ardha,2017,1.2224355394648565,1.7371768834659862,7912.027490136024,0.0022257507550439,683.6553777712544,287.6328340364454,1.0091412199434304,11.370568118939577,7.075436041458344,707.6060607037338,0.2345337833063754,0.0288520341304251
Jordan,1702,65720,Al-Ardha,2018,1.1901328508524074,1.7984314009345892,8140.672265981048,0.0022693023175463,883.7300005972157,288.44245966425865,0.9571217355427348,12.181425098626876,7.055147445645612,758.066803490627,0.2320152372121811,0.0401459650854311
Jordan,1702,65720,Al-Ardha,2019,1.1898140413032543,1.7666379356985205,8210.459743373947,0.0029469649836616,710.4825169793646,287.9498878358565,1.0253772803698444,12.00055987507305,6.703137113047484,746.8113123824871,0.2876492170110407,0.0286408764059482
Jordan,1702,65720,Al-Ardha,2020,1.3173285031289406,1.789376196073525,8422.319640696633,0.0029967547589495,790.1352203824919,288.3124545157217,0.9587477682541088,11.14058910264953,6.448781482448102,693.294150862531,0.285566508769989,0.0313954400924279
Jordan,1702,65720,Al-Ardha,2021,1.35304,1.88842,8693.51285,0.0024351573679072,847.5596418476337,288.34506378414744,0.974482575045344,11.78268078848742,6.583088282198824,733.2523977745367,0.2524279057979584,0.0362699904899702
Jordan,1702,65720,Al-Ardha,2022,1.38875,1.98746,8964.70605,0.0025906941186345,768.1159002824164,287.1391720271752,0.9203572386737758,12.53516859851998,6.764978398702665,780.0807470192688,0.2687764575286787,0.0339178501926618
Jordan,1702,65720,Al-Ardha,2023,1.42447,2.0865,9235.89926,0.0026217776602732,844.4245430403417,288.0570401376951,0.9381529419419588,13.634889012515735,7.246686607963039,848.5178578024008,0.2722463756799698,0.0358569331803809
Jordan,1702,65720,Al-Ardha,2024,1.46018,2.18554,9507.09247,0.0026075927606001,738.5419509637441,289.04655739535394,1.0581180369074543,14.61557771946491,7.230914144800049,909.5474620791712,0.2731078267097473,0.0333515390962868
Jordan,1702,65721,Zay,2015,7.1858402882586665,3.448717886522215,25157.97478468536,0.0307387374759399,15351.996536693992,283.99820297172414,0.6470699801657889,24.49968763858032,11.22445608460654,2982.716873489121,0.2585654861825497,0.0397311789825884
Jordan,1702,65721,Zay,2016,7.560339043302834,3.463750092253352,25772.236613996345,0.0292868967797075,15444.756698028155,284.82697737577,0.6122534499450691,24.810168845330303,11.809056356730022,3020.5164384442323,0.2487441067227682,0.0375784222163077
Jordan,1702,65721,Zay,2017,7.429882402933488,3.70014073939578,26308.3546324898,0.0285326334907992,15497.181824607034,284.3076047608551,0.7206151869055624,25.296492621184,11.224746990748775,3079.723974214342,0.2392954222076921,0.0360530974707856
Jordan,1702,65721,Zay,2018,7.814517123287065,3.675675720921913,26968.341352303592,0.0303296214356521,15379.068385690704,285.3138744726319,0.629987004168135,27.808847675918887,12.35361166637137,3385.59088666236,0.2606373452486768,0.0381247679439057
Jordan,1702,65721,Zay,2019,8.06092477288943,3.720268824384968,27565.59657237437,0.0324125088262187,15242.332895968784,284.8019920457577,0.6193290087756075,26.63723679060665,12.621793736407149,3242.953004566209,0.2821792363419802,0.0377188686155674
Jordan,1702,65721,Zay,2020,8.315620192553483,3.814559585629468,28224.02138110233,0.03279186998215,15219.379308997204,285.4406473871908,0.6408746855178011,24.899086246212327,11.43283529101892,3031.3416961320063,0.2821052074941524,0.0385260550670604
Jordan,1702,65721,Zay,2021,8.50326,3.89253,28807.78876,0.0310245331779811,15327.6109950613,285.2367631113226,0.6174376482725967,26.650690852654574,11.564811445290838,3244.59097066926,0.2729744917317612,0.0387053775037006
Jordan,1702,65721,Zay,2022,8.69089,3.97051,29391.55615,0.0302788989906066,15377.98653130161,284.2401781489531,0.5948093518466918,29.839380726035408,12.50384887927106,3632.7983319206633,0.2603021652773678,0.0363679638955033
Jordan,1702,65721,Zay,2023,8.87853,4.04849,29975.32353,0.0313953679334012,15305.924579006163,284.94780632453404,0.6021753075443451,31.31257761385605,12.554750780978145,3812.152831459455,0.2782079674178661,0.0390833131067337
Jordan,1702,65721,Zay,2024,9.06617,4.12646,30559.09091,0.0307028153169745,15350.179103669969,285.512123131937,0.6001872631985482,30.99327174693661,11.841084422969978,3773.278907386851,0.2739000694587704,0.0379890512722851
Jordan,1702,65722,Al-Salt,2015,3.312345497021876,4.175292991258083,81582.5599537943,0.0295170911932576,21076.317158608734,284.46719927397373,0.8724525573377918,14.936164084424089,12.506088941235037,6008.320939027663,0.2782030015756069,0.0400270970801463
Jordan,1702,65722,Al-Salt,2016,3.437784117294821,4.266405313347165,83934.42598604708,0.0281265981666913,21340.798330113525,285.2405840637835,0.85553890077133,17.092757258850433,13.804935746408637,6875.846486660234,0.2452361251299198,0.0362213461008034
Jordan,1702,65722,Al-Salt,2017,3.3092417779360432,4.552159539910236,85941.4310253784,0.0278186072091354,21396.193858349776,284.82785752613813,0.9264110224306796,19.07791211605896,15.30675836225018,7674.40811388665,0.2409681255454259,0.0370586044145076
Jordan,1702,65722,Al-Salt,2018,3.55759989530357,4.442228653358899,87835.07969615892,0.0285982734406979,21254.547752840597,285.60297015538634,0.8576244580241672,20.161325083308352,14.878726729745743,8110.229036845506,0.2568702154185955,0.0388474491127205
Jordan,1702,65722,Al-Salt,2019,3.6872909318732914,4.512642437778103,89661.39352882344,0.0300809085972443,20967.163693064915,285.352682504406,0.8096986559124575,19.62689141867852,14.333602676088258,7895.244188020413,0.2898948607545548,0.0393425455156283
Jordan,1702,65722,Al-Salt,2020,3.8092349484545873,4.611645667745544,91655.37065965567,0.0300473672212158,20973.0715836729,285.6282023888276,0.8240803507520893,18.800404684714405,13.179385179971904,7562.776124504448,0.2821851123290457,0.0397000645766626
Jordan,1702,65722,Al-Salt,2021,3.88712,4.69551,93602.46207,0.0290735134977293,21160.44053520072,285.564912308046,0.849561724364674,20.25849464711582,13.919130903766668,8149.3171133797905,0.2708056941727664,0.0385123901956517
Jordan,1702,65722,Al-Salt,2022,3.965,4.77937,95549.55349,0.0289718019281442,21176.75311073618,284.7197294991846,0.8615532637120923,21.651129731431475,14.864150782519374,8709.5277866305,0.2704145862505986,0.0398157142441558
Jordan,1702,65722,Al-Salt,2023,4.04288,4.86324,97496.6449,0.0294480428234425,21088.574560122583,285.2796685741972,0.8473320151619544,22.51817930159381,15.159931494834533,9058.31292705447,0.2845441235477687,0.0405129279291689
Jordan,1702,65722,Al-Salt,2024,4.12076,4.9471,99443.73632,0.0293827083210396,21101.299075624254,286.1595588474963,0.872907275858276,23.501957703363303,15.02391819148548,9454.054185472944,0.2860942929983139,0.0430077999302966
Jordan,1702,65723,Ira & Yarqa,2015,2.03289777247731,1.7629212010757422,15120.02770224834,0.0148946595564925,602.4814889291541,284.6192131614541,1.0410129934683814,6.457999121243474,4.952396728439783,1113.3083975288748,0.3166807005261964,0.0302052520451294
Jordan,1702,65723,Ira & Yarqa,2016,1.970265494021045,1.9742790964311312,15510.25827769694,0.013186113257029,646.1913400003933,285.16453321496994,0.985094270902016,7.461085661580076,5.509588201850391,1286.2326497374906,0.2855955227913802,0.0321799583566134
Jordan,1702,65723,Ira & Yarqa,2017,1.9682739725316625,1.9942032982463107,15816.077901523731,0.013164520942086,615.0854874631291,284.80395336518006,1.116392401778041,8.174859741732835,5.642007645677724,1409.281702927747,0.2905962020158767,0.0327517512928451
Jordan,1702,65723,Ira & Yarqa,2018,2.0311811192448985,1.979377566502138,16177.656628021534,0.0134920692864067,693.3476433956138,285.64266758386924,1.0430904760968402,9.645345637642606,5.947368819537825,1662.781938159878,0.2905023177025727,0.034849384389356
Jordan,1702,65723,Ira & Yarqa,2019,2.0318464805800773,2.098170418222174,16563.557292849066,0.0158349086645953,623.0457119535239,285.19686522207184,0.9000882167389481,9.552076202525328,6.294604673421114,1646.7030190706407,0.3243556832462423,0.0323014626163732
Jordan,1702,65723,Ira & Yarqa,2020,2.0941153610725114,2.1171120026668824,16936.19014740424,0.0165786269606662,645.0461421558957,285.7600730992596,0.8863911429213835,9.206457099598747,6.499358895471553,1587.1209964641605,0.3343975658109298,0.0314187658736613
Jordan,1702,65723,Ira & Yarqa,2021,2.117,2.18105,17293.99594,0.0149608529057394,616.244406864749,285.58936830106336,0.9041253058201568,10.203560023261826,6.896407304510778,1759.0137200885874,0.3190611944710639,0.0331427397143834
Jordan,1702,65723,Ira & Yarqa,2022,2.13988,2.24499,17651.80173,0.0150684274857259,620.6201329619698,284.5233930511212,0.9740846821605372,10.670337607151382,6.590402587563221,1839.482514550489,0.3247182560287373,0.0330800005038994
Jordan,1702,65723,Ira & Yarqa,2023,2.16276,2.30893,18009.60751,0.0154995062872926,685.4857957777373,285.3227185332448,0.946973259913258,11.436882994865645,6.341072699434942,1971.62892727174,0.3325345917814478,0.0346518289238981
Jordan,1702,65723,Ira & Yarqa,2024,2.18565,2.37288,18367.4133,0.0156811868026328,668.2952862501073,286.0850654252364,0.8925960941978812,12.520643108944093,6.862378245385405,2158.4606708595384,0.3425598442554474,0.0332735048123686
Jordan,1704,65724,Al-Qaser,2015,1.029587459924488,2.007869870577552,14567.893526540727,0.0246946188931621,31006.02264872332,283.07720348325165,0.2008526672048183,6.077450054243073,5.792158676496252,995.819982809562,0.1909456998109817,0.0264789771077766
Jordan,1704,65724,Al-Qaser,2016,1.0311733936392975,2.243888584214341,15589.599406193816,0.0244402425155736,31375.37548648445,283.58063456239233,0.1454712031421174,7.801598154346506,7.571743627363696,1278.3301007178825,0.1623819731175899,0.0276393075395444
Jordan,1704,65724,Al-Qaser,2017,1.0930454776307246,2.263110602779716,15906.506850624468,0.0244961216983015,31290.600400659307,283.80414353720505,0.2306062452830226,10.202212324013278,8.718106791759482,1671.6825001343009,0.1632985969384511,0.0262792782767713
Jordan,1704,65724,Al-Qaser,2018,1.0938827732434282,2.2404324029274965,16153.69036743786,0.0245494758969744,31222.376573985177,284.457612593521,0.2761662225323123,11.421652557049732,9.796674404355796,1871.4937599655248,0.1685043573379516,0.0308895372097991
Jordan,1704,65724,Al-Qaser,2019,1.1541608405728576,2.1727122905607645,16298.146195918438,0.0245463252226085,31220.088370121128,284.014036456104,0.3480623624440546,12.025365838305486,10.06557831715198,1970.41514047811,0.169355048515768,0.0280653169329271
Jordan,1704,65724,Al-Qaser,2020,1.153507389311392,2.087556329355622,16182.25717715479,0.0247219870080133,30976.98291584,284.02410897179936,0.2574349740491505,12.555562319185162,10.290167558746552,2057.290432872602,0.1957984119653701,0.0244167032693243
Jordan,1704,65724,Al-Qaser,2021,1.16906,2.10453,16451.27713,0.0244258015648347,31389.987764419653,284.11237150438376,0.1631864626325941,14.312592227624434,10.871137500335822,2345.188396262085,0.1627608964738157,0.0279125648665456
Jordan,1704,65724,Al-Qaser,2022,1.18462,2.1215,16720.29707,0.0243142927171732,31552.951801719944,283.012252850328,0.1919263042273022,14.089278191197955,10.13083030924901,2308.5972967169573,0.1480622291564941,0.0228503951916538
Jordan,1704,65724,Al-Qaser,2023,1.20018,2.13847,16989.31702,0.0244983602172254,31284.14288355724,283.9314809832155,0.2042385031133924,13.742581944452086,9.210807770072622,2251.789417196241,0.1707288920879364,0.028405800780729
Jordan,1704,65724,Al-Qaser,2024,1.21573,2.15545,17258.33697,0.0244797935768977,31316.499415427472,284.5480262621105,0.2009530143518692,13.806119457869851,9.44537914318199,2262.2003502281414,0.1716322660446167,0.0291043954134559
Jordan,1704,65725,Al-Qatraneh,2015,0.0584635101387049,0.1660924860179544,2076.5722790012646,0.0095478280988303,0.6298736581540337,283.5688115563514,0.7232138427875227,7.551908251252511,10.20099476638195,1737.8865882352936,0.099173086695373,0.0173950274612343
Jordan,1704,65725,Al-Qatraneh,2016,0.0666642849729632,0.2121709327293575,2432.2160292769763,0.0095478280988303,0.6298736581540337,283.5971680955105,0.7734970323068965,7.653573074138783,9.750825295446168,1761.2822554376944,0.094357422952141,0.0157686061927075
Jordan,1704,65725,Al-Qatraneh,2017,0.0665352406021525,0.2032191717136371,2401.003439107274,0.0095478280988303,0.6298736581540337,284.1245116079387,0.7854491512599461,7.653323167870665,10.278807271632212,1761.2247456352409,0.0960907754519541,0.0159231816944234
Jordan,1704,65725,Al-Qatraneh,2018,0.066767814601908,0.1846205883072791,2365.1285918911003,0.0095478280988303,0.6298736581540337,284.4985238754872,0.7646918113139444,7.665372246614365,10.087742884669684,1763.9975457875455,0.0961333672133321,0.0174561437452646
Jordan,1704,65725,Al-Qatraneh,2019,0.0666201632929358,0.1979630200564029,2413.568825062558,0.0095478280988303,0.6298736581540337,283.96718773734614,0.6685255914489403,7.565955927770438,10.156190995794375,1741.1193166800974,0.0924776049874833,0.0160842536138751
Jordan,1704,65725,Al-Qatraneh,2020,0.0744422955658334,0.1870822107947492,2434.0375711439365,0.0095478280988303,0.6298736581540337,284.2689332905981,0.579840788286846,6.234109797681418,8.680526457382188,1434.6275731276116,0.1008808827027678,0.0152968166972183
Jordan,1704,65725,Al-Qatraneh,2021,0.07643,0.19114,2489.80601,0.0095478280988303,0.6298736581540337,284.39769914161894,0.7638071520424745,7.331391156875503,8.923358172215794,1687.1399837951697,0.0924431621135769,0.0125391111111877
Jordan,1704,65725,Al-Qatraneh,2022,0.07843,0.19519,2545.57445,0.0095478280988303,0.6298736581540337,283.4284339856747,0.7186020481293638,7.978328718839895,9.33710156193714,1836.016807368481,0.0905281066894531,0.0135473386701128
Jordan,1704,65725,Al-Qatraneh,2023,0.08042,0.19925,2601.34289,0.0095478280988303,0.6298736581540337,284.52499070456633,0.6627064280717996,10.540780979146644,11.83170279528326,2425.7023898756206,0.1030498605940205,0.0175755096029647
Jordan,1704,65725,Al-Qatraneh,2024,0.08241,0.20331,2657.11133,0.0095478280988303,0.6298736581540337,284.24828486472114,0.6797335133139065,11.564753085546466,13.060274273822795,2661.3444728079908,0.0971659520593861,0.0165991744364324
Jordan,1704,65726,Faqooa',2015,1.156764941894793,1.635215373116112,8556.46970505919,0.0115733018143578,26428.65711860435,283.8367528534441,0.6344723382242327,4.959602283761761,3.989671911432331,378.64132258930977,0.2340206106503804,0.0281545290972962
Jordan,1704,65726,Faqooa',2016,1.0956096411014706,1.8404858791688712,8990.035453336033,0.0110192007050186,26878.65917978865,284.2609424732976,0.753844869161504,5.890940759166504,4.377945266819704,449.74444980177856,0.1878206779559453,0.0213339247417831
Jordan,1704,65726,Faqooa',2017,1.1815609819567867,1.967443543921492,9350.54900537373,0.0110736811247487,26824.17792163317,284.4333007589449,0.5489917706530161,6.163676634083044,4.231410230483247,470.56649691109305,0.1802895367145538,0.0206814455456703
Jordan,1704,65726,Faqooa',2018,1.189157522847471,1.9863020295231333,9552.998134347976,0.0112123173255906,26725.23553012778,285.0482101200424,0.7188782019096459,7.203575549168314,4.626162935588975,549.9576815341521,0.2019312064849624,0.0254091866879928
Jordan,1704,65726,Faqooa',2019,1.2171959834496568,1.7677268802865251,9554.103527534651,0.0112845029415866,26660.90185857587,285.1252842031268,0.5523618065571808,8.593098333478752,5.410188479331358,656.0409347300564,0.2005190402269363,0.0239369542714086
Jordan,1704,65726,Faqooa',2020,1.2806867131534914,1.7728863836780828,9544.21530383773,0.0115705435348476,26436.496779036992,284.8215783312051,0.7852506927045765,10.556282525001093,6.012089778780035,805.920424300868,0.2288171425461769,0.0250088292171567
Jordan,1704,65726,Faqooa',2021,1.30217,1.84474,9724.21139,0.0111401913555166,26778.60542855461,285.04532308949325,0.701426204010345,12.16755592705356,6.8103535887845625,928.9332501485444,0.1930911839008331,0.0223656650008838
Jordan,1704,65726,Faqooa',2022,1.32366,1.91659,9904.20748,0.0108549312215669,27008.783619452573,283.8799884997797,0.6202082333331733,11.838347951770691,6.508625975048062,903.799835000282,0.1643130381902059,0.0187465547896316
Jordan,1704,65726,Faqooa',2023,1.34515,1.98844,10084.20357,0.0110167769523473,26873.2549794241,284.57667487293,0.7762179623273455,15.998280522280467,8.549001480822835,1221.3902949323774,0.176927387714386,0.0178423904123001
Jordan,1704,65726,Faqooa',2024,1.36663,2.0603,10264.19966,0.0110361291267963,26865.164245362877,285.22638354183687,0.5813178821401147,16.57688582327651,9.036142494418716,1265.5639733629305,0.1822327524423599,0.0213296501893477
Jordan,1704,65727,Karak,2015,1.4365480003720843,2.962417452377879,57829.03258992937,0.0389560729097112,31063.841216817094,283.5481311692678,1.183250877363773,11.703219011217255,10.18238293326736,5124.0823378995465,0.1925775851796547,0.0336887637357158
Jordan,1704,65727,Karak,2016,1.310991160912347,3.162764829762476,60167.17343231344,0.0386939662405335,31307.557737477327,283.92027896851926,1.2198865618535597,14.29125048258617,12.021368343096825,6257.213858352082,0.1748792998434051,0.0316484122058775
Jordan,1704,65727,Karak,2017,1.4366702892535002,3.1942817140886026,61281.67346049597,0.0386588697129178,31341.071242713915,284.24021257479137,1.0569586404774394,16.62243885872234,14.75319213067922,7277.890406661301,0.1728037467629505,0.0261981817357479
Jordan,1704,65727,Karak,2018,1.563351691371736,3.175551974265332,62515.657788046425,0.0387785758218265,31228.00066144667,284.79794839025203,1.0799989970038115,19.273728052096217,15.795301822994302,8438.718390433092,0.1806289865431004,0.0339792454042277
Jordan,1704,65727,Karak,2019,1.5622579949375452,3.099465344218105,62980.612858166525,0.0387964411253353,31212.21093812912,284.3298755558334,1.099496233147773,21.41432365712985,16.28720623214998,9375.946696749936,0.1822706613560789,0.0331240941135185
Jordan,1704,65727,Karak,2020,1.687364834749001,3.0767361807968365,63810.23696551507,0.0390136499552413,31013.715587322946,284.36321082752386,1.2229651947364482,21.41367621325882,15.721557769446774,9375.66322297224,0.1983926386812024,0.0320010728915377
Jordan,1704,65727,Karak,2021,1.73414,3.07906,64840.15753,0.0386108481595206,31386.01379254771,284.53404925518987,1.152868389143086,23.58968550410697,16.741368712729326,10328.396890833472,0.1669066531625915,0.0287317036322402
Jordan,1704,65727,Karak,2022,1.78091,3.08138,65870.0781,0.0384554147383898,31529.034726241985,283.2809675317181,1.120685608566998,23.45859642088393,16.419775753365343,10271.0014635249,0.1532496319000629,0.0292858412453945
Jordan,1704,65727,Karak,2023,1.82769,3.0837,66899.99867,0.0388254054929178,31186.203244019445,284.3312641306187,1.181184649922562,24.72534645639365,16.724767590354098,10825.629337895838,0.1866350532339223,0.0305744127486746
Jordan,1704,65727,Karak,2024,1.87446,3.08602,67929.91924,0.0386272095973426,31364.33791546699,284.7292931791673,1.0474156800599368,25.2697616363017,16.806035902723124,11063.99351831299,0.1711036039743196,0.0304487527488485
Jordan,1711,65728,Al-ruwaished,2015,0.0763501372493743,0.3651687167578995,9748.638019746524,0.0014108538738233,12544.54894321929,285.4297950724119,1.0900351524233058,3.861741155980164,5.846475000353541,2104.921523502552,0.1103657505129064,0.0384814997067563
Jordan,1711,65728,Al-ruwaished,2016,0.1092700550591252,0.3733697356608062,10632.314577746152,0.001410602199967,12595.918304434055,285.6803279712149,1.038238753938046,4.456769467076152,6.89767734175759,2429.253955048296,0.1121826621729256,0.0341461237442585
Jordan,1711,65728,Al-ruwaished,2017,0.1087227845551301,0.3919472112359305,10892.543080157137,0.0014106223107975,12591.64326697343,285.8193018982128,0.9210444567413244,4.696423338161604,6.862613309217321,2559.882231533709,0.1085321679711341,0.0361108452954831
Jordan,1711,65728,Al-ruwaished,2018,0.1083486954847414,0.364605203853275,10800.05614551408,0.0014103650734942,12643.927065986578,286.21603943410724,1.1406898696688637,4.784851695828147,6.011564584189496,2608.0819284636923,0.1041530737732609,0.0327298581073215
Jordan,1711,65728,Al-ruwaished,2019,0.1075901714227644,0.4216653850312738,11582.410803098235,0.0014103869151749,12639.385988934166,285.7317004632384,1.0146188603339448,5.735054900271415,6.952981402014665,3126.0097480526456,0.107922565401353,0.0336051337487747
Jordan,1711,65728,Al-ruwaished,2020,0.1080700131597085,0.408964714886269,11664.24599590899,0.0014110525919067,12503.633297337044,286.3100160696165,1.1407127261186565,6.369605353007717,7.957302568158624,3471.884536590594,0.1183167643224199,0.0405336505851545
Jordan,1711,65728,Al-ruwaished,2021,0.11202,0.41853,11974.67312,0.0014101241144246,12693.625769986633,286.30281044320947,1.213186811138855,7.0496141540235335,8.002208923542108,3842.5373337654623,0.1057945327723727,0.0302593346053134
Jordan,1711,65728,Al-ruwaished,2022,0.11598,0.42811,12285.10023,0.0014097778207592,12764.37427760991,285.48995440119086,1.1598585457949742,7.196688467569671,7.656382920094406,3922.7032163643576,0.101053916224324,0.0278739389617143
Jordan,1711,65728,Al-ruwaished,2023,0.11993,0.43768,12595.52735,0.0014100283407154,12713.350353570982,286.0078326812016,1.1774959023542877,8.959112969139937,8.053940571566104,4883.3489761555575,0.1088445845403169,0.0322223166640801
Jordan,1711,65728,Al-ruwaished,2024,0.12389,0.44725,12905.95447,0.0014104064490553,12636.326886503106,286.263395805542,1.153634959493272,11.116315354915615,10.02950469300824,6059.176549512887,0.112268947503146,0.0367349808017133
Jordan,1711,65729,Bal'ama,2015,0.655093515031654,1.2094468073146942,43549.1339021976,0.0652869763027507,30538.542820888622,283.9674697456526,0.8477558751985819,4.01062587687704,4.174319199542762,3474.24005372012,0.2274675722043875,0.0279303702660297
Jordan,1711,65729,Bal'ama,2016,0.6551893371166885,1.3189052498137794,45088.20009338547,0.0643231856194579,30902.447959688958,284.3648231082076,0.8013999948183573,4.828328814726949,4.97689783523351,4182.5824386585255,0.186695021227284,0.0296680363027981
Jordan,1711,65729,Bal'ama,2017,0.7186569451626604,1.3669283683357552,46574.82229570165,0.0642794518266442,30917.913082356463,284.1349214403703,0.8277084459860489,5.628224610502878,5.53450272293802,4875.499229653504,0.184507949502815,0.0290349024767444
