Country,Max Population,Mean Population,Median Population,Min Population,Region,Std Dev Population,Total Population,Year
Ethiopia,96.04244995117188,5.678332347472127,1.1911304454699725,0.1861232072114944,Dire Dawa,13.6263496887348,311629.7295294289,2016
Ethiopia,98.2085952758789,5.8102791502616125,1.194473429712021,0.1947487741708755,Dire Dawa,13.94102214869665,318871.03629863646,2017
Ethiopia,97.40851593017578,5.9480601196004415,1.1920497857097012,0.1921427547931671,Dire Dawa,14.206993697680348,326432.5250565948,2018
Ethiopia,102.4745635986328,6.112205043499057,1.2024353842686912,0.2014950811862945,Dire Dawa,14.863464300616968,335440.8808744655,2019
Ethiopia,93.15486145019533,6.170178086664545,1.728948899177818,0.2087522149085998,Dire Dawa,13.968995103767565,338622.4705835818,2020
Ethiopia,93.230421,6.290601,1.79579,0.213255,Dire Dawa,14.090369,345231.361016,2021
Ethiopia,93.305981,6.411025,1.862632,0.217758,Dire Dawa,14.211743,351840.251448,2022
Ethiopia,93.38154,6.531448,1.929473,0.222261,Dire Dawa,14.333117,358449.14188,2023
Ethiopia,71.91676330566406,0.9308977065642898,0.1839225903487126,0.0033932693768292,Gambela,4.072791036063097,108399.20482120806,2012
Ethiopia,80.10420227050781,0.9640810215137968,0.1875763851803863,0.0037008540239185,Gambela,4.34770389383898,112263.26520989892,2013
Ethiopia,84.67932891845703,0.9869716870707468,0.1907923572648608,0.0044859321787953,Gambela,4.419113442401252,114928.78895832405,2014
Ethiopia,81.82814025878906,1.0555763637861422,0.1927946160912065,0.0047996989451348,Gambela,4.5817314323822735,122917.52107198656,2015
Ethiopia,79.77658081054688,1.1539463892943422,0.1894362660282623,0.0048963767476379,Gambela,4.805955572442715,134372.30548937025,2016
Ethiopia,90.5135269165039,1.1924020319714024,0.1932429444781291,0.0053729857318103,Gambela,5.053594393677064,138850.30673234994,2017
Ethiopia,95.26561737060548,1.271821013201197,0.1968855478654283,0.0057663032785058,Gambela,5.2842072023892745,148098.32007722498,2018
Ethiopia,100.66940307617188,1.3092545412439562,0.2027520852678407,0.0060385558754205,Gambela,5.580685475600936,152457.3002797477,2019
Ethiopia,97.68883514404295,1.3344714631760886,0.2056420981686155,0.0070120943710207,Gambela,5.667490262261157,155393.7070043601,2020
Ethiopia,100.910344,1.384918,0.208357,0.007464,Gambela,5.866828,161268.019777,2021
Ethiopia,104.131853,1.435365,0.211072,0.007917,Gambela,6.066165,167142.33255,2022
Ethiopia,107.353362,1.485812,0.213787,0.008369,Gambela,6.265502,173016.645323,2023
Ethiopia,45.37199020385742,5.008469793628713,2.618386930269496,0.3847348392009735,Hareri,6.330241875489019,173632.45234203938,2012
Ethiopia,46.404239654541016,5.147266831273974,2.873133918212901,0.4714128077030182,Hareri,6.90457934337466,178444.2353849988,2013
Ethiopia,45.905052185058594,5.273337633833404,2.872833106405887,0.4405698776245117,Hareri,6.780552253704731,182814.82830441085,2014
Ethiopia,47.85997772216797,5.417640835136333,2.870622654385604,0.4583589434623718,Hareri,7.220465120533173,187817.4977334864,2015
Ethiopia,50.43667221069336,5.557161039823345,3.1205685427506613,0.4104093909263611,Hareri,7.337325882943294,192654.35136129227,2016
Ethiopia,52.27445983886719,5.70241334717532,3.1234257063826103,0.4375336766242981,Hareri,7.60376804105395,197689.924175557,2017
Ethiopia,52.81534576416016,5.85668298473786,3.1164945935428245,0.4494046866893768,Hareri,7.686862133492452,203038.10767183691,2018
Ethiopia,53.9345817565918,6.009594365021829,3.3751144853853985,0.4730021357536316,Hareri,7.987430078006246,208339.20342437323,2019
Ethiopia,54.07449722290039,6.164415834108821,3.623384885375122,0.5053489208221436,Hareri,7.793527088518721,213706.51768610007,2020
Ethiopia,55.162311,6.308909,3.74901,0.520426,Hareri,7.976438,218715.775854,2021
Ethiopia,56.250124,6.453402,3.874634,0.535502,Hareri,8.159348,223725.034022,2022
Ethiopia,57.337937,6.597896,4.000259,0.550579,Hareri,8.342259,228734.29219,2023
Ethiopia,160.8319549560547,1.3802285915986592,0.5264870082255678,0.0016144464025273,Oromia,2.95570856314475,20553324.91184638,2012
Ethiopia,158.725830078125,1.4159818765639656,0.5323452809714093,0.0019318182021379,Oromia,3.0430816371351685,21085735.91030761,2013
Ethiopia,155.3809356689453,1.4491698869091791,0.5346236046643058,0.0026181172579526,Oromia,3.0208875442505145,21579946.77070778,2014
Ethiopia,161.90078735351562,1.4958302168375703,0.5350687238534505,0.0029426717665046,Oromia,3.1265327815679607,22274777.27005381,2015
Ethiopia,176.3094940185547,1.545963848872308,0.534342969064004,0.0035347330849617,Oromia,3.275820181023822,23021329.56906642,2016
Ethiopia,181.44268798828125,1.589195161321557,0.5367596639007411,0.0035882082302123,Oromia,3.3596187829032047,23665097.722069107,2017
Ethiopia,185.9900360107422,1.6398421660790206,0.5390256756341997,0.0036214210558682,Oromia,3.464691635203044,24419294.781112988,2018
Ethiopia,190.89752197265625,1.6858568259199582,1.4030555476287936,0.0037898875307291,Oromia,3.568229778524291,25104510.447688516,2019
Ethiopia,191.8048248291016,1.731695435862389,1.4035762048343483,0.0040745022706687,Oromia,3.5572842904602267,25787104.51173622,2020
Ethiopia,195.676434,1.775629,1.513212,0.004382,Oromia,3.632481,26441326.961722,2021
Ethiopia,199.548042,1.819562,1.622849,0.00469,Oromia,3.707678,27095549.411709,2022
Ethiopia,203.419651,1.863496,1.732485,0.004997,Oromia,3.782875,27749771.861695,2023
Ethiopia,177.84031677246094,2.626397199843986,1.4413934569111897,0.00606345012784,SNNPR,4.101822690606667,12544661.674458075,2012
Ethiopia,180.74221801757807,2.6920431613967764,1.447147364780538,0.0067667965777218,SNNPR,4.2001246913215216,12858211.49777618,2013
Ethiopia,173.88856506347656,2.753646679704923,1.4534309361815632,0.0042995838448405,SNNPR,4.156583201808302,13152453.090471253,2014
Ethiopia,180.73095703125,2.838212803596,1.4590682693574213,0.00666069611907,SNNPR,4.294592726100256,13556372.731185492,2015
Ethiopia,200.4491729736328,2.9257524941347173,1.4566050180743,0.0081487139686942,SNNPR,4.539614671134809,13974495.245540977,2016
Ethiopia,195.4212188720703,3.008485196898181,1.460381820115308,0.0075002177618443,SNNPR,4.644981206379389,14369657.776799694,2017
Ethiopia,211.3278045654297,3.0975814606211296,1.4629437329155626,0.0091423019766807,SNNPR,4.801421870060293,14795215.070619946,2018
Ethiopia,217.38319396972656,3.183935980080601,1.466214695294829,0.0104296831414103,SNNPR,4.927416411265702,15207676.76177002,2019
Ethiopia,208.4093780517578,3.2698713827922243,2.4598393598338544,0.0095637859776616,SNNPR,4.867543601394559,15618136.59356532,2020
Ethiopia,212.230511,3.350306,2.587145,0.010001,SNNPR,4.963259,16002320.958454,2021
Ethiopia,216.051643,3.43074,2.714451,0.010439,SNNPR,5.058974,16386505.323342,2022
Ethiopia,219.872776,3.511174,2.841757,0.010876,SNNPR,5.154689,16770689.688231,2023
Ethiopia,52.42818832397461,0.3383605979165582,0.081643355543085,0.0090241963043808,Somali,1.1972796636257586,935240.1969016964,2012
Ethiopia,52.605255126953125,0.345965724225076,0.08328007082062,0.0083517767488956,Somali,1.2840500711895697,956261.024592734,2013
Ethiopia,52.09579849243164,0.350742313444247,0.0836782795721638,0.0078836027532815,Somali,1.2525622428702627,969463.6795985558,2014
Ethiopia,55.61252975463867,0.3655969291909705,0.0838815580226814,0.0086737303063273,Somali,1.3186781014218734,1010522.342579435,2015
Ethiopia,58.81300735473633,0.390474165127388,0.0837475308897938,0.0085117695853114,Somali,1.4608395632792794,1079283.868533715,2016
Ethiopia,59.37179565429688,0.3960446814865668,0.0846705905020051,0.0087008671835064,Somali,1.467331448570159,1094680.9651480415,2017
Ethiopia,61.19763946533203,0.4129483716249528,0.0851894870509257,0.0090131228789687,Somali,1.509172926723663,1141403.339416005,2018
Ethiopia,59.91460800170898,0.4181526600908941,0.0865033098846284,0.0091440426185727,Somali,1.5312669901350815,1155788.169681674,2019
Ethiopia,63.16245269775391,0.4163265584198428,0.0886863874768813,0.0094351526349782,Somali,1.4720961298218918,1150740.762575432,2020
Ethiopia,64.504236,0.426072,0.089567,0.009487,Somali,1.506448,1177678.333285,2021
Ethiopia,65.846019,0.435818,0.090447,0.009538,Somali,1.5408,1204615.903994,2022
Ethiopia,67.187802,0.445564,0.091328,0.009589,Somali,1.575152,1231553.474703,2023
Ethiopia,474.033203125,1.197458009690472,0.6708327825626362,0.0274840425699949,Tigray,4.989593469160782,2923848.183442476,2012
Ethiopia,443.318115234375,1.2220490425689945,0.6857486585232139,0.0299188904464244,Tigray,5.067267658542763,2983892.4156652223,2013
Ethiopia,446.2623291015625,1.2505818899643113,0.6909986827135195,0.0283380113542079,Tigray,5.06508199348904,3053561.425643119,2014
Ethiopia,479.7757873535156,1.287325949662882,0.6910757138205096,0.0264442805200815,Tigray,5.1861857315411015,3143279.855293724,2015
Ethiopia,449.3476257324219,1.3226598000042529,0.6957596323254676,0.0241657942533493,Tigray,5.33101548297637,3229554.959137532,2016
Ethiopia,480.6652221679688,1.3495294523714134,0.717156192677649,0.0253036450594663,Tigray,5.490097872792109,3295162.925035026,2017
Ethiopia,500.5655517578125,1.3870819813202862,0.7157714652279501,0.0243727955967187,Tigray,5.584315541851623,3386855.4041552027,2018
Ethiopia,504.6291809082031,1.4167999075295403,0.743783781186001,0.0259962007403373,Tigray,5.744842996051097,3459418.035879607,2019
Ethiopia,500.4573059082031,1.4482381870126408,0.7374996913651594,0.0316955521702766,Tigray,5.759279007552987,3536181.2756870547,2020
Ethiopia,503.760319,1.479586,0.745833,0.032222,Tigray,5.85549,3612722.912218,2021
Ethiopia,507.063332,1.510933,0.754166,0.032748,Tigray,5.9517,3689264.548748,2022
Ethiopia,510.366344,1.542281,0.7625,0.033275,Tigray,6.047911,3765806.185279,2023
Fiji,507.608154296875,4.193930916797854,0.5567366250862441,0.007173656951636,Central,13.4378197423843,244995.77687857827,2012
Fiji,506.0538635253906,4.260128534399032,0.5531588420652814,0.0056961770169436,Central,13.619806477982474,248862.8259724853,2013
Fiji,489.2733459472656,4.311206760018804,0.5654927472680179,0.0068775457330048,Central,13.796810899923369,251846.6494582689,2014
Fiji,473.6109924316406,4.363514775552225,0.5728319698060161,0.0077213589102029,Central,13.99385042513596,254902.31326313957,2015
Fiji,482.681884765625,4.430342012225142,0.5776445511320997,0.0074260830879211,Central,14.208132991085844,258806.1426514001,2016
Fiji,483.8163757324219,4.4948322471831865,0.5803451371149563,0.0066864620894193,Central,14.438437151085951,262573.452015354,2017
Fiji,486.2319030761719,4.544617979127459,0.5925920812927111,0.0080138063058257,Central,14.59211018516094,265481.77223262365,2018
Fiji,485.0868225097656,4.611388205517777,0.5911061749784206,0.0081556988880038,Central,14.850390888364506,269382.27126596123,2019
Fiji,503.0337524414063,4.6981133721819335,0.5872293236171785,0.0077120587229728,Central,15.147860168147478,274448.47288046754,2020
Fiji,502.461952,4.761136,0.591041,0.007779,Central,15.361615,278130.059881,2021
Fiji,501.890152,4.824159,0.594852,0.007847,Central,15.57537,281811.646881,2022
Fiji,501.318352,4.887182,0.598664,0.007914,Central,15.789125,285493.233881,2023
Fiji,25.04938507080078,0.6574778257149952,0.1823798394628301,0.0133775789290666,Eastern,1.4132736593420316,6606.210853907958,2012
Fiji,28.58920669555664,0.6721885234160334,0.1781963461599557,0.011657977476716,Eastern,1.4626353320756127,6754.02111764647,2013
Fiji,26.66703224182129,0.6664012882259509,0.1820432879596206,0.01245460473001,Eastern,1.4200125802210386,6695.87209051348,2014
Fiji,25.919675827026367,0.6432742907452487,0.1827291509730784,0.0135546484962105,Eastern,1.3775347156224005,6463.496463838664,2015
Fiji,26.392623901367188,0.642629114056949,0.1803268431161403,0.0140322260558605,Eastern,1.387505686529895,6457.013852449756,2016
Fiji,26.208776473999023,0.6468222346993346,0.180630592985874,0.0131967924535274,Eastern,1.4027050027043495,6499.14552292754,2017
Fiji,21.441781997680664,0.6265874592023647,0.1822855895591614,0.014318129979074,Eastern,1.3391457808129374,6295.830386984963,2018
Fiji,23.03404426574707,0.6273405669631097,0.1812117811538381,0.0154947629198431,Eastern,1.3558420658924788,6303.3974690501045,2019
Fiji,27.349838256835938,0.6520766051332694,0.1831089115650078,0.0145601481199264,Eastern,1.4246962615456844,6551.940427384377,2020
Fiji,27.637395,0.651401,0.1832,0.014708,Eastern,1.426124,6545.156624,2021
Fiji,27.924952,0.650726,0.183291,0.014856,Eastern,1.427552,6538.372821,2022
Fiji,28.212508,0.650051,0.183382,0.015004,Eastern,1.42898,6531.589017,2023
Fiji,91.0972900390625,0.6483017027760156,0.1977092556492862,0.0066754482686519,Northern,2.0368052416858946,52975.45754333951,2012
Fiji,82.60995483398438,0.6440338126484056,0.1906285622762225,0.0061010019853711,Northern,2.0471744865623824,52626.71029913714,2013
Fiji,85.22706604003906,0.6414576946061106,0.1960827857312121,0.0063492092303931,Northern,1.9984632476309052,52416.20486410301,2014
Fiji,81.31188201904297,0.6363134562970675,0.1930244975749062,0.0065946113318204,Northern,1.9777631024604507,51995.84752589672,2015
Fiji,83.02434539794922,0.63056716119621,0.1918957760063308,0.0060739400796592,Northern,1.9746327315182788,51526.29359623173,2016
Fiji,80.98126983642578,0.6267097265969559,0.1879322909124442,0.0065555702894926,Northern,1.9765852831450812,51211.08639877416,2017
Fiji,84.91773223876953,0.6225435905187301,0.194242030211774,0.0058977473527193,Northern,1.912624666940944,50870.65390571301,2018
Fiji,82.50392150878906,0.6189720105404213,0.1917251694630451,0.0060716597363352,Northern,1.9223400195038545,50578.80509104331,2019
Fiji,81.13763427734375,0.618309736849383,0.1849340482273186,0.0064957696013152,Northern,1.9521409042616449,50524.68792360191,2020
Fiji,79.892677,0.614561,0.183337,0.006473,Northern,1.941558,50218.341721,2021
Fiji,78.64772,0.610812,0.18174,0.006451,Northern,1.930975,49911.995519,2022
Fiji,77.402763,0.607063,0.180143,0.006428,Northern,1.920392,49605.649316,2023
Fiji,236.86622619628903,1.6789147655261452,0.4048723733270419,0.0088818408548831,Western,5.5902955186504215,203013.3529306032,2012
Fiji,229.72186279296875,1.6972833061678636,0.3991903783344591,0.0079025086015462,Western,5.657568988520768,205234.46569980844,2013
Fiji,224.00704956054688,1.7070376815516597,0.4052457849135352,0.0079673305153846,Western,5.66418511565503,206413.9588420869,2014
Fiji,225.6690216064453,1.7154092487922177,0.4102712340343661,0.0075885346159338,Western,5.708063418962505,207426.2436642155,2015
Fiji,234.0337371826172,1.7301513557336368,0.412488246970453,0.0082401214167475,Western,5.765745779818132,209208.85027468333,2016
Fiji,229.6148834228516,1.743776309453232,0.4111412271162383,0.0082178832963109,Western,5.830106708013072,210856.37139662215,2017
Fiji,220.9552154541016,1.748063009887212,0.4175158210390439,0.0091291982680559,Western,5.781234621008364,211374.71660745767,2018
Fiji,228.93736267089844,1.763796704231883,0.4145988893679203,0.0083968080580234,Western,5.862382151705312,213277.2253639971,2019
Fiji,232.9063873291016,1.7840312935693037,0.4098071175441246,0.0081498371437191,Western,5.982415271128343,215723.9796072217,2020
Fiji,232.411407,1.797171,0.410424,0.008058,Western,6.03143,217312.807942,2021
Fiji,231.916428,1.81031,0.411041,0.007967,Western,6.080445,218901.636276,2022
Fiji,231.421448,1.82345,0.411658,0.007875,Western,6.12946,220490.464611,2023
Gabon,37.63420486450195,6.385213760231503,0.0496387307343678,0.0021715958137065,Estuaire,10.918797494079106,523052.97326701,2012
Gabon,38.37836837768555,6.619853764062638,0.0508443653448351,0.0018678867490962,Estuaire,11.363397239652713,542273.8100721362,2013
Gabon,45.95661926269531,6.777530195470348,0.0513625782238429,0.001904739649035,Estuaire,11.903925226440538,555190.0771477346,2014
Gabon,42.57785415649414,7.056784738767476,0.0511608303352384,0.0021068789064884,Estuaire,12.271034811009535,578065.5711648037,2015
Gabon,45.35011291503906,7.372090607471058,0.0576475193707511,0.0022911692503839,Estuaire,12.851142731112118,603894.2557330658,2016
Gabon,46.10337066650391,7.518831969847906,0.0587501874262896,0.002341408515349,Estuaire,13.100003329600131,615914.762606383,2017
Gabon,53.971961975097656,7.901073137756724,0.0611714942739118,0.0023111230693757,Estuaire,14.4119359097041,647226.5380437198,2018
Gabon,49.98019409179688,8.112605506649173,0.0644815482332816,0.0025228443555533,Estuaire,14.186293019083216,664554.4833007001,2019
Gabon,52.12240982055664,8.303824203408535,0.0676735742795053,0.0023261320311576,Estuaire,14.399592990953336,680218.4080556015,2020
Gabon,53.933435,8.543651,0.069928,0.002345,Estuaire,14.834692,699864.087404,2021
Gabon,55.744461,8.783477,0.072182,0.002365,Estuaire,15.269792,719509.766753,2022
Gabon,57.555487,9.023303,0.074437,0.002384,Estuaire,15.704891,739155.446101,2023
Gabon,2.086047649383545,0.5326627070392647,0.3826895105402644,0.0059464988298714,Haut-Ogooue,0.5240341186249353,27954.68197249445,2012
Gabon,2.1723878383636475,0.5570625715781903,0.3988920577353584,0.0061105913482606,Haut-Ogooue,0.5432558522926797,29235.211741790525,2013
Gabon,2.54119873046875,0.593658222547757,0.4145329352908247,0.0065285703167319,Haut-Ogooue,0.5928379389895571,31155.788817886143,2014
Gabon,2.238020420074463,0.5550075151588704,0.4454136406726176,0.0073033664375543,Haut-Ogooue,0.5299387148804506,29127.36028555297,2015
Gabon,3.478346109390259,0.7619564308449652,0.4934452975277409,0.0074652177281677,Haut-Ogooue,0.7889931250743842,39988.2503874968,2016
Gabon,3.272566795349121,0.7569003297080764,0.5391530441434196,0.0079105896875262,Haut-Ogooue,0.7542486642775077,39722.901044592494,2017
Gabon,4.512583255767822,0.8677513067224608,0.5779440823451493,0.0077860513702034,Haut-Ogooue,0.9440929093963908,45540.47334283296,2018
Gabon,4.031387805938721,0.933938313207517,0.640619948900566,0.0083361901342868,Haut-Ogooue,0.9413354765237588,49014.03492795965,2019
Gabon,3.630017518997192,0.9336912367377812,0.680089882398263,0.0097833834588527,Haut-Ogooue,0.908959944997022,49001.0681029068,2020
Gabon,3.823014,0.98382,0.717265,0.010263,Haut-Ogooue,0.957076,51631.866369,2021
Gabon,4.01601,1.033948,0.75444,0.010743,Haut-Ogooue,1.005191,54262.664636,2022
Gabon,4.209006,1.084077,0.791615,0.011222,Haut-Ogooue,1.053307,56893.462902,2023
Gabon,0.6302533745765686,0.1289733546811184,0.1074818821991203,0.0058874050155282,Moyen-Ogooue,0.0942151974254717,3183.4381864810925,2012
Gabon,0.6448306441307068,0.1388803493302071,0.1191437063924968,0.0052606100216507,Moyen-Ogooue,0.0930758849346506,3427.9716806834435,2013
Gabon,0.7788345813751221,0.1378457495630897,0.115312801136861,0.0049763713032007,Moyen-Ogooue,0.1024211090327888,3402.434743891271,2014
Gabon,0.6628285646438599,0.1262832944210701,0.1154351975701072,0.0057343877851963,Moyen-Ogooue,0.0811233695519708,3117.039661165951,2015
Gabon,0.8961531519889832,0.1580256900145246,0.1270032847159235,0.0052638673223555,Moyen-Ogooue,0.1285420020972542,3900.53447303957,2016
Gabon,0.8501749038696289,0.1555868812535935,0.1309856621744382,0.00599917024374,Moyen-Ogooue,0.1157686157287153,3840.3375668005374,2017
Gabon,1.098227620124817,0.1729136738230469,0.136655483962199,0.0061099207960069,Moyen-Ogooue,0.1391471280858054,4268.013292931821,2018
Gabon,0.9367515444755554,0.1724092409100339,0.1348939158168493,0.0062502878718078,Moyen-Ogooue,0.1385291328557417,4255.562418859624,2019
Gabon,0.8709489107131958,0.1675073714337653,0.1425455547869205,0.0065134135074913,Moyen-Ogooue,0.1263135518372568,4134.56999748327,2020
Gabon,0.901036,0.172324,0.146929,0.006592,Moyen-Ogooue,0.130326,4253.461474,2021
Gabon,0.931123,0.177141,0.151311,0.00667,Moyen-Ogooue,0.134338,4372.35295,2022
Gabon,0.96121,0.181958,0.155694,0.006748,Moyen-Ogooue,0.13835,4491.244427,2023
Gabon,0.677937388420105,0.1230398093727765,0.0488098441962368,0.0039404761046171,Ngounie,0.1535487455063591,4985.301423186171,2012
Gabon,0.7100517153739929,0.130717756401241,0.0527735822099317,0.0040445863269269,Ngounie,0.1624825885139746,5296.3948850768975,2013
Gabon,0.6616204380989075,0.1273216246139504,0.0486287095184952,0.0042555341497063,Ngounie,0.158186031352931,5158.7911231821445,2014
Gabon,0.630558431148529,0.1153370097158907,0.0448704159322497,0.0042290254496037,Ngounie,0.138339207699673,4673.200987662521,2015
Gabon,1.0197687149047852,0.1475117458636247,0.0584895164067823,0.0043473672121763,Ngounie,0.1917250824747846,5976.850259598306,2016
Gabon,0.9220885634422302,0.1449915312973825,0.056568122174392,0.0044855591841042,Ngounie,0.1847442143215623,5874.736729612606,2017
Gabon,1.0611978769302368,0.1545601178520056,0.0580751900495647,0.004711584188044,Ngounie,0.202450943905095,6262.434730867773,2018
Gabon,0.9237714409828186,0.1543578490687326,0.0565115616827109,0.0047324411571025,Ngounie,0.1981389554528205,6254.239246347296,2019
Gabon,0.8818227052688599,0.1534669783778407,0.0565149220496491,0.0046892240643501,Ngounie,0.1960341951243275,6218.143132855099,2020
Gabon,0.907308,0.15727,0.057478,0.004783,Ngounie,0.201345,6372.248347,2021
Gabon,0.932794,0.161074,0.058441,0.004876,Ngounie,0.206656,6526.35356,2022
Gabon,0.95828,0.164877,0.059404,0.00497,Ngounie,0.211966,6680.458774,2023
Gabon,0.3279405832290649,0.0591687876088133,0.034076170355825,0.0045881662517786,Nyanga,0.0675792704251374,1616.7646140680868,2012
Gabon,0.3989325761795044,0.0636515962119307,0.0342374179633339,0.0044308337382972,Nyanga,0.0751069117615667,1739.255653923036,2013
Gabon,0.356194794178009,0.063144740858835,0.0361525736760335,0.0041849664412438,Nyanga,0.0710181400718305,1725.4060242034968,2014
Gabon,0.3422021865844726,0.0589394671694669,0.0302704717654075,0.0047733662649989,Nyanga,0.0654908806349618,1610.4985202946425,2015
Gabon,0.422523558139801,0.0700630514145784,0.0360481364194678,0.0048277638852596,Nyanga,0.0877411640248345,1914.446228468113,2016
Gabon,0.3638893663883209,0.0695499130207812,0.0381362326502326,0.0050663095898926,Nyanga,0.0799690940738569,1900.424917051424,2017
Gabon,0.4570356905460357,0.0754477999618871,0.0380986822056106,0.0043826214969158,Nyanga,0.0911395004960585,2061.5824342072083,2018
Gabon,0.4150279462337494,0.072845632180726,0.0400637028218662,0.0047901882790029,Nyanga,0.087892170511752,1990.4791894311963,2019
Gabon,0.4016577899456024,0.0722326173076599,0.037906746933238,0.0050792917609214,Nyanga,0.0859191597526638,1973.7287912107147,2020
Gabon,0.410872,0.073866,0.038386,0.005141,Nyanga,0.088212,2018.349313,2021
Gabon,0.420087,0.075499,0.038864,0.005202,Nyanga,0.090504,2062.969835,2022
Gabon,0.429302,0.077132,0.039343,0.005263,Nyanga,0.092797,2107.590358,2023
Gabon,0.1868210285902023,0.0556125828008285,0.0473403268576978,0.0046103671193122,Ogooue-Ivindo,0.0358679111084789,1289.0490727772844,2012
Gabon,0.1706890314817428,0.0546558495389146,0.048319361398313,0.0048256376758217,Ogooue-Ivindo,0.0315289874744946,1266.8728662057945,2013
Gabon,0.2013168632984161,0.0554097886603524,0.0454492791586772,0.0045655891299247,Ogooue-Ivindo,0.0359206929019298,1284.348489103954,2014
Gabon,0.1624166369438171,0.0475573453143939,0.0404966740634262,0.0046717077493667,Ogooue-Ivindo,0.0273772084020431,1102.3359965283844,2015
Gabon,0.2078541815280914,0.0637556980576534,0.0541725082303885,0.004954828415066,Ogooue-Ivindo,0.0403006377119815,1477.7990757922917,2016
Gabon,0.1910404860973358,0.060306609958939,0.052226810346744,0.0048812627792358,Ogooue-Ivindo,0.0358257402666681,1397.8523516579696,2017
Gabon,0.2405009567737579,0.0627774299141702,0.0493987769339779,0.0051229116506874,Ogooue-Ivindo,0.0429089527900938,1455.1237102585442,2018
Gabon,0.2114754617214203,0.0674547080860975,0.0560880311566298,0.0051814657635986,Ogooue-Ivindo,0.0437629041787907,1563.5387628777958,2019
Gabon,0.2182635813951492,0.0679029566637504,0.057138885580854,0.0055846432223916,Ogooue-Ivindo,0.0426285654105291,1573.928757089477,2020
Gabon,0.222194,0.069439,0.058364,0.005706,Ogooue-Ivindo,0.043474,1609.538718,2021
Gabon,0.226124,0.070976,0.059589,0.005828,Ogooue-Ivindo,0.044319,1645.148678,2022
Gabon,0.230055,0.072512,0.060813,0.00595,Ogooue-Ivindo,0.045164,1680.758639,2023
Gabon,1.4090176820755005,0.2616157053549267,0.0666195558249709,0.0018947088392451,Ogooue-Maritime,0.3563663544163312,12043.618524390236,2012
Gabon,1.4248744249343872,0.2445168449971448,0.0585125212971991,0.0019528346601873,Ogooue-Maritime,0.3326733065854004,11256.46336842756,2013
Gabon,1.562325358390808,0.2534137267838905,0.0748162681124142,0.0017666724743321,Ogooue-Maritime,0.3407702996982877,11666.036066484014,2014
Gabon,1.467018723487854,0.2416239987629836,0.0509431487327147,0.002250351011753,Ogooue-Maritime,0.3237670244727128,11123.28964918662,2015
Gabon,1.9686976671218872,0.3239648684546451,0.0742867568170461,0.001953899860382,Ogooue-Maritime,0.4789030830978982,14913.895500572758,2016
Gabon,1.6461619138717651,0.2888522528103499,0.0739971668986988,0.0020031821914017,Ogooue-Maritime,0.4027904666694952,13297.46751265929,2017
Gabon,2.336709260940552,0.30457698315656,0.0685758470120386,0.0022499312181025,Ogooue-Maritime,0.4634435944632889,14021.36386066992,2018
Gabon,1.873739957809448,0.3322578502333113,0.0823933232815996,0.0020994916558265,Ogooue-Maritime,0.4748821672796068,15295.667339677271,2019
Gabon,1.729148507118225,0.3166195507299588,0.0824788993098516,0.0021244804374873,Ogooue-Maritime,0.4285398281371431,14575.749881614032,2020
Gabon,1.769165,0.323495,0.084461,0.002153,Ogooue-Maritime,0.437562,14892.266301,2021
Gabon,1.809181,0.330371,0.086444,0.002182,Ogooue-Maritime,0.446583,15208.782721,2022
Gabon,1.849198,0.337246,0.088426,0.002211,Ogooue-Maritime,0.455605,15525.299141,2023
Gabon,0.4714463055133819,0.0939299691652926,0.0711552798109395,0.0076928478665649,Ogooue-lolo,0.077912318130734,1783.2936163569034,2012
Gabon,0.5729751586914062,0.0954009573453391,0.0760501993276951,0.0076696826145052,Ogooue-lolo,0.074487522146268,1811.2208461273844,2013
Gabon,0.5172514915466309,0.095780125976611,0.0722445158133572,0.0080514838919043,Ogooue-lolo,0.0775494861557138,1818.4194964163044,2014
Gabon,0.5519657135009766,0.0866536229648908,0.0683030659793784,0.0086139421910047,Ogooue-lolo,0.0651783165427624,1645.1496156200876,2015
Gabon,0.6274282932281494,0.1132196582793735,0.0879733340203307,0.008754794485867,Ogooue-lolo,0.0958612054180019,2149.5151723133,2016
Gabon,0.7264994382858276,0.1110385213026905,0.0878099854500438,0.0089131165295839,Ogooue-lolo,0.0910871425394538,2108.1055169979218,2017
Gabon,0.8077590465545654,0.1227261650860647,0.0878369851752971,0.0088637759909033,Ogooue-lolo,0.1139393550098736,2329.999559276029,2018
Gabon,0.8829925656318665,0.1224197333889309,0.095682085259714,0.0093615623190999,Ogooue-lolo,0.1009870752247108,2324.18184535358,2019
Gabon,0.9115166068077089,0.1248578361335218,0.0995957142225018,0.0096862604841589,Ogooue-lolo,0.0989523305021495,2370.4700864664883,2020
Gabon,0.966525,0.128724,0.103151,0.009935,Ogooue-lolo,0.101582,2443.867145,2021
Gabon,1.021534,0.13259,0.106706,0.010185,Ogooue-lolo,0.104212,2517.264204,2022
Gabon,1.076543,0.136456,0.110261,0.010434,Ogooue-lolo,0.106842,2590.661263,2023
Gabon,2.6854045391082764,0.2231352004755095,0.2109403216218967,0.0051247901283204,Woleu-Ntem,0.1567689477079334,10977.702338273895,2012
Gabon,2.83445143699646,0.2370891661990214,0.2266114029024664,0.0050582406111061,Woleu-Ntem,0.1625750317704909,11664.20308681,2013
