country,adm1_code,adm2_code,adm2_name,Median_Pop,StdDev_Pop,population_2024,Mean_GPP,StdDev_GPP,Mean_LST,StdDev_LST,Mean_NTL,StdDev_NTL,Sum_NTL,Median_NDVI,StdDev_NDVI
Jordan,1703,36724,Al-Qwaira,0.2491239894591009,0.48066398163207,6871.632271043447,0.0049433834230045,0.4231201661091965,287.61032387464206,1.2143186129886523,12.16377702684937,12.627294262782648,2363.636531205542,0.0990078846613566,0.023668893086158
Jordan,1702,36728,Al-Ruseifa,1.5445168859074636,35.1808292318795,370317.43741387816,0.0680518120226557,30125.712217515986,292.807809383528,3.230757762305526,25.55023039323732,22.29116669448515,14898.589834751512,0.2044511586427688,0.0956024035749586
Jordan,1702,36726,Al-Shoona Al-Janoobiya,1.8102887610104583,2.558725070866692,58427.39140616208,0.0226906823770831,18484.655417701026,293.77752210783444,0.6001858433973541,10.651469139062316,8.572413552319428,4748.759105931677,0.2919908948242664,0.0675446592215853
Jordan,1702,36725,Dair Ala,10.626510747253654,10.631128617228498,170811.40421193704,0.077885283419127,27180.39713153089,286.5885989273075,1.2274991707512768,28.86757103203469,19.01036268208857,11039.864811937345,0.2504987385537889,0.0471205328681763
Jordan,1707,36730,Al-Aghwar Al-Shimaliya,2.441124561999768,5.003244957441375,134585.34086978532,0.0379241561973929,24449.291495534464,286.0112478291242,0.9957697961548688,30.622089929460977,30.0925874376215,19992.98238500431,0.2608387772858461,0.0444140229648971
Jordan,1707,36735,Al-Koora,4.313080956591424,4.66382507921058,56653.35421374965,0.0170254381179217,1003.1036958105072,285.53617564256643,0.9360002978857233,16.82721333303863,9.901495196445872,4224.950328030583,0.3121102321233548,0.0524295422483557
Jordan,1707,36736,Al-Mazar Al-Shimali,4.4289505479809055,4.289556132469406,35803.76496161935,0.0228218451842013,14965.443767237904,288.7455874599967,0.7277308837776144,20.588163758115662,15.489214213009236,3279.977069307642,0.3305041417479515,0.0253277900270334
Jordan,1707,36731,Al-Ramtha,3.055593898251,3.4663648361142823,89905.58145165368,0.0186031197592513,12113.447534103949,287.8318057244548,1.191639759399879,16.21963830122703,9.238767937654185,9326.0375975067,0.330447039433888,0.0298791391404672
Jordan,1707,36729,Al-Teeba,3.065302959052947,4.338181574437782,107591.40954555696,0.0136288373610934,4960.729077038899,291.95495767036675,0.9702892832718016,13.86014235874308,12.021056693330838,6411.701855154552,0.3544467719754611,0.1011887519028715
Jordan,1707,36734,Beni Kinana,4.059367258084331,5.308259809470185,112098.88604039625,0.0180471616029261,12457.57981750098,288.33097723961487,0.7814982268152304,19.689222632814275,13.451134133217169,7860.014887657236,0.333456253836862,0.0354915631085139
Jordan,1707,36732,Beni Obaid,3.3658567382551485,5.36766840035152,121240.84433637524,0.0402995214667108,22301.00250245975,285.72276786995565,0.9973759106766474,24.903648074942105,20.5173351442424,12586.889705265745,0.2666517570614815,0.0396543885278142
Jordan,1708,36737,Jarash,2.684695260563948,4.658164981971866,197188.8758071485,0.0165908933245139,11183.960379078952,286.45641254978415,1.503526246733799,18.69591879512539,13.374138529989605,17203.98447527439,0.2881744968634779,0.0527715329384167
Jordan,1704,36738,Al-Aghwar Al-Janoobiya,0.4980232275796303,1.5297809262656492,21312.27496419161,0.0152966539044689,19857.91465713572,296.6164184328788,1.4328484401462087,16.161827296151984,25.889246157434915,3824.458755703541,0.1114038586616516,0.0879622326151997
Jordan,1704,36741,Al-Mazar Al-Janoobi,1.4402754232490935,4.380661079593449,57575.09830489533,0.0268526987660481,31420.188850808787,283.87539718411983,0.977402503908176,26.2725427756118,22.60232624650452,9194.35967566901,0.1664552559946805,0.0228765629547931
Jordan,1709,36745,Al-Shobak,0.3986659549562343,0.4536043052706442,7124.58678658061,0.0238138151004367,11935.064109976329,281.6936704316521,0.9923288425287734,15.993589180207737,12.126253383648212,2501.7736675299066,0.157722395658493,0.023618780617771
